y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,-0.21281757325158682,-0.07350050077281,2.8504827104708843,0.23026107841359028,0.20229286722938272,-0.5792640670538022,1.2553439664383215,0.14930309933468516,5.534122675616083,3.2385013760856394,4.765187741689218,5.1290253819276135,4.457070935478787,4.783741302822635
1,-0.6686776343975012,1.5286345913804373,1.1302244340132965,-1.0978934918577838,-0.42413401014211916,-0.22768432586010548,0.7558821058248499,0.39232507185140547,3.943279218728303,4.4255647654318135,4.2383462104234315,5.569373413486939,4.562823610893615,4.146668923354769
0,0.052617543400594824,0.9823928662112011,0.30712657526232556,-0.2926021720123924,2.062546960557938,-0.6401195365336877,0.17880915554613291,-0.049847916110619506,4.496979837834099,5.4405389924898255,4.3005970915167815,5.738659066514294,6.192099984508518,4.950353347866067
0,0.5806847138256446,1.6153665873676426,-2.4993329959273423,0.2421630184796291,1.5421578386524615,-0.464025446868255,-0.06641535788017319,0.13291907267825953,5.579747158538282,4.313228873803156,4.994182072683167,3.4509092749096206,5.471852400482001,4.200047124504218
0,0.5447147707337715,0.8960973090785258,-0.924912298142218,-0.46957621698711427,2.314886045445089,2.643323877121385,0.8250880581888994,1.0148674756763005,5.244547678831179,4.338494221087319,4.25857105623425,4.351517720628048,4.029743339652023,3.848029844948748
1,-1.121289026340044,0.7427954879881384,4.862821361121075,1.7662287254930962,0.15724344302384385,2.5755319399151944,-0.010131865817643776,0.06697313410596517,4.865307253071697,4.518353692074467,5.280406527574629,5.904101293375323,5.2495520425367275,6.613245639351884
0,0.06574980076191109,-0.9466865693573536,-1.4181311057552586,0.3059802809382699,0.4586621603862758,-0.27592014905253,-0.8995854576440037,-0.30142230529273534,6.5758922202981935,5.683045391856142,4.880139814636713,3.8994425421613257,6.078657599587891,3.841164427585384
1,0.6751008540451555,5.401752862419355,7.08866499796319,1.0201548871072617,1.3869201896303243,1.0978533384964404,2.3217647951590354,1.372357826909722,3.3894202767422885,3.2157744643370885,3.4441658683483385,6.812440410715918,3.125938983937801,4.412615204572174
0,0.2577453736622451,0.4798477413047122,-0.8304625012558069,-0.9831940181188746,2.4996604654457126,1.1080525769291119,-0.83370588131465,1.1976199127583287,6.248141244388597,4.398772618010594,2.7752835023312987,4.167278049872996,5.126233985737143,3.080310191329391
0,0.43520261816447225,0.0677733882300719,-1.6066411160456044,-0.5024619610258906,1.6592466001425006,-0.07341384840795835,-1.6148476422516485,0.18275614481083283,5.267246976993685,4.648770807569128,4.380623679308613,4.100620727638243,5.581040293460168,5.116815654407629
1,-0.44246993477777896,-1.1339881967527403,0.9725941567780361,-0.788641312873944,-1.1616656300916877,-1.1572618143548168,-0.3040779825515873,-0.5153645574520782,3.908065096259346,3.8252350162383673,6.822709498246729,4.347681599351493,3.8380826787661295,7.337261919510785
0,1.0177503395303316,1.7978328611849828,3.6877854776095567,1.6846685806171973,0.3967356449768623,1.9523455494713366,1.3266565105649513,0.8536239018789504,5.857016726682006,4.240331551712969,4.408775514529076,4.447640497463339,5.528670477596203,4.329772417148858
0,0.6190241072927201,1.202066544335931,2.62095606399163,1.7202722368682901,3.138700476481358,2.3075781518852567,1.2928750308917336,0.24474486077692165,6.78916241351005,4.9454232817977974,5.871454555887328,3.569766844721869,4.549133599479372,6.012745949120141
1,-0.6104783164032559,0.4384025842195115,-0.5586463442649238,-0.7563214287068039,1.3265948733210697,3.255333828192064,0.6422472450700185,0.4037684819567018,6.048199856799776,3.9916026460660246,4.684922819796697,2.961491746396737,4.385413726943414,5.25893376144926
1,-0.6481935307407929,2.807681711571035,0.409326455000524,0.3506713795220695,-0.6910363873286323,-0.4941850198726441,0.1498588671959628,0.469116411616103,3.478336165510534,4.770996221894169,5.068195728849793,5.039939632747858,4.392717931163205,4.774420026249841
1,-1.0380803452918013,-1.0738113194561485,0.7040149161280782,-0.7971754093619041,-0.4959314282051459,0.25127465016712536,-2.1029690013978524,-0.15789198807175298,4.952555409370674,2.6582523054917946,1.5506308351015885,3.613258012989401,3.2995375629506363,1.6234699447232726
1,-1.0578866334380452,1.8960775192494155,4.730877638506782,-1.1293139179377725,1.3953516817538325,0.261216706175025,-3.3786946017764854,-0.32800992473423746,6.746108785356343,3.275404828369071,4.350655184884183,0.3177831038885288,3.6825607890141616,4.694806980154255
1,-0.5672162013959376,3.058482072067942,4.466930989519735,-2.082958248824842,2.178610249880175,5.264131241892748,1.1319198346198889,2.259200612092577,5.996624209238659,5.072899335650406,4.98952266281953,4.123712674862899,5.226941961053999,4.912772225643147
1,-0.8757782259237774,0.04086574343454333,0.3842362103909043,-0.9803762785903186,0.7063975435434888,1.1633259253128192,-1.6089101935070746,-0.1853325030910119,6.182282443440742,3.4187780714040015,2.4426474829741984,3.703511866520807,4.041102071707596,4.015949574260336
0,0.4403811391167658,1.0559028717201735,1.236883650814735,0.363612816172276,0.22487113666703804,2.0844943829471663,1.0931878310739453,0.35422600612490446,4.460043680516401,5.832967755011835,5.459373674933752,4.787014813466446,6.347873968618368,5.996218631881826
0,-0.3923540567039827,1.3903419911178778,1.7468345603009936,0.48245435138206605,1.8778773507348183,-0.9295479513435838,1.0065097344152416,0.5303285100070066,8.249674854969744,3.0624897045372097,3.0693898904284995,1.515809406095865,3.1434632184265094,2.819843653378086
1,-0.8034105582861646,0.2985080329097103,-1.6676483456976343,-1.2410734990333794,1.6592825676846326,1.768351502007542,-2.190302764976582,-1.1256423745004347,7.0299896595855955,3.852463447417393,4.224675035165805,3.9233613867272186,4.679312871938719,4.773369756214592
1,-0.848851688399908,0.302865888081311,1.0435597584491987,0.4548601310555359,1.1563830281500813,0.8320592158062174,-0.5260712378539635,1.152581766834399,4.436371637054852,5.34761206192891,5.490091925321167,3.411843122229316,6.648494426237848,6.107384649347394
0,1.4316252603534991,0.3125064149044508,1.2402945686119258,0.19730820798024137,-0.37287212965352695,-0.0987798446072741,-0.9632641630121339,1.068954295001149,5.698306921281423,4.713846158120669,5.30706946836235,5.08283591920165,5.594281970837637,5.7219388732164616
1,-0.4291953038076213,-1.6418858722849419,1.9891347712600431,-0.6413107222195816,0.6981888655939311,0.22670479048756526,0.7247207115301213,-1.0059156553293864,4.425532703022903,3.7214699340667265,4.810105221762521,3.4259260247465226,2.8897456127979444,4.617884411533746
1,-0.6857189593446023,-1.3985880456604498,0.9255217325597818,0.6258971144912358,2.2572427842468854,-0.48831405440247244,-0.8271151973739713,0.48880424603494727,4.205056537780386,4.5717326870818,4.262253238482895,5.3249204200394455,5.068729565435709,4.573319886160908
1,-1.0695595335638193,0.39373483217851635,-3.2464126508103424,-0.69047727656259406,2.0163734968338494,-1.3184895002142818,-1.3640226732862413,-0.6590924051786595,6.266597348657684,5.071014394102964,5.589302108302955,4.184026867541661,5.870122180830437,5.1699220199288245
0,-0.27078939387053097,0.3220031986766777,-0.7391074767906577,0.46635457173918327,1.0673542029732832,2.5982402628054446,-0.7775935769457207,-0.47661184399278556,5.061912260833766,4.696910436902828,3.102516840448689,3.639893833176832,5.481782505807046,2.4185016598216844
1,-0.06686921402302859,-0.22430774968068182,0.6294319366104906,0.9358283072200186,-1.0022474221880349,0.386331463748575,0.6747707737527514,0.38452850037026537,3.7395733291759443,5.032069096134251,3.020769796424047,3.178432568393398,5.157624592772749,4.119552501821136
0,0.016763115977134604,-0.0412189769555599,-1.277930694668985,0.7004309006167505,2.029042802688399,1.0071228942577697,0.8220144199025464,-0.2402202354727238,5.064730508048616,3.9975412033253166,4.0165564908884726,5.704240702022316,5.009976164507629,4.873130128192767
0,0.7371004458514593,0.34889931022494947,0.7940638243583935,0.3336137624245853,1.703042102748373,-1.3128636676326875,-1.5687643958979158,-0.1373764809837694,3.032111788963756,3.7812794266424006,3.7444697294891713,3.2908067587207785,4.874081495727476,3.980268495632372
1,0.5509176690738,-0.1325810715535578,-1.9385305513411886,0.5769253225332243,-1.0330476343879749,-0.22277953262936018,-1.169385263834821,-0.09558416359588201,3.3412827623407173,4.000307976298573,4.188959790599035,4.018798406371498,4.389031885299881,3.8491789955993068
1,0.3284774411628888,-2.5716729864016057,5.6102714034196595,-0.28883800107944435,1.1443333991880422,-0.1714909950203929,-1.2301681998747456,-0.24177012328306155,6.398120607828627,5.099277454377566,6.312590820338302,3.0290061385267424,6.271339402080604,6.699580515119488
1,0.1357888016077189,1.2346413855991436,4.324441031657315,0.44011396994888197,1.6743474750411425,-1.3518997925746605,2.3404650885205913,-0.501568658697727,10.319219961113376,2.2131898321346917,3.2434267562099035,4.883271013846041,2.4936998424465178,3.8832510260404716
0,0.49687572999645235,4.714103630791177,3.840177395931532,1.3824363504304444,0.7276261035815301,3.4147965093643293,2.6091259490282224,0.6670537580019436,7.770710251395438,4.138743120341715,5.27104507727274,5.269699848461614,4.091773349032826,6.0135141782432
1,1.3649201859885634,7.040937138464699,3.4667641195274834,0.14623563733253697,1.1740054200086376,1.085581952201825,3.11196527599843,0.9317300820646993,5.643695723300549,5.067814289062645,6.1283086812027125,5.41891018978293,4.308892668599158,5.953616103722642
0,0.548863221073189,1.9525934368905329,-0.5139984963953537,0.454801491011107,0.6281292216973335,2.2542091860489917,0.17965633023760202,1.7101309114766134,5.7165307639801775,3.8072793428315315,5.284129204893815,5.780063858538891,3.8603687697224296,4.927970046631022
1,-0.5132769847379471,-0.28660420444187173,1.6083638294629201,0.8847550193996675,-0.8363010481381821,0.9958039247730361,1.620899880871379,0.69812343515874,3.7947728500889513,4.925131805154903,4.7150557749737985,5.207782660007915,5.907472443732233,6.423367185271499
0,0.6728620892515401,5.900374179061748,8.67077363629164,0.20876259540564635,1.3289202622419398,1.4846640878526693,0.6678239769778298,1.4592903999212679,6.6242405714021615,4.714497382926173,4.684914687267358,4.4514479928542725,5.131472171358725,5.217988270714317
0,-0.1004046339628796,2.6651442816462216,-0.11750055496457712,-0.4840824785590856,-0.1283990221590242,1.210546595744738,1.8197527335513775,-0.04847823867169534,4.611273753492419,4.582354213140084,5.022119115298995,6.075792458802519,4.4850803736657845,5.616364726930624
0,-0.31150943836311185,2.220505684618866,2.094960616609818,0.4904190369092864,3.0823836577617483,2.64890318599317,0.10831021060607476,-0.7883916080447912,3.9281828641837535,4.762906861672943,4.384208767998936,3.09536348658514,5.326455882715989,5.533846844090316
0,1.3594706975049426,5.563453058325387,5.802201588346501,0.6570681924320139,1.2238638322920024,2.7243425384946294,2.0013036261285526,2.4373926089414866,4.00509341902604,3.9207690442708145,2.707003435198107,4.38978899855154,4.617179177219577,3.1573409734107356
0,0.1957557714493775,0.25444916297967973,-0.02620391158594304,0.7900455261666797,0.21533135630625033,0.7513045768313257,-0.2510913007655741,0.024188895044547798,3.224276727728779,5.120531741043202,4.456622116692724,3.7067908775344427,4.950721396746419,5.273294212272223
0,1.6259451086440468,2.322148989859301,5.37735216690733,1.3184228898898562,3.7219151656453313,3.5646659044691273,2.8112939854329295,1.9187242869618195,3.3264895485273382,3.8968239710800443,3.6306014489851712,5.228192789421342,4.438305639400148,4.595053914331091
0,-0.6920595230987489,-1.4333043246917918,-0.7098363370732397,-1.6660894585169197,1.0804494141205134,3.7257217648153924,-1.0504348152843936,0.46298533317111684,3.7313620084286123,2.9101430919173867,1.6653599041520462,-1.9379325407304155,4.003423403206808,1.8336624668748265
0,0.3174216400646849,0.7840127386849048,0.012321695276438477,-0.41383668764757,-1.679441375448081,0.28580968381887506,-1.0936795441391385,0.4820813924681152,4.625469740357738,3.6024566665409914,3.7646374598570174,5.106130689102919,4.824010635470007,3.801620857635214
1,-0.8966777460155362,-0.17048774644787157,3.1755112308731355,-0.11949507869192608,-0.2566579910919071,-0.4126188529647903,-0.3858025094674532,-1.047897152053034,5.552285192073015,5.113444290044701,4.9264449076192065,5.763453617826187,5.614789842871716,6.05703600690854
0,1.2200401407405714,2.8092690917360845,0.8511715250110529,0.8426358467481454,0.9816845464607518,2.138419996450382,-0.8495573896937251,1.3312169223535344,7.912912064758609,1.9119980327123849,2.5163725776560195,4.071213719725347,1.4395879103345046,3.0500025513037485
1,0.0023678288386775534,-0.48426293211147864,4.646797383220001,0.9944636459256988,-0.7389637924962987,-0.36408676422586117,2.1520966770501744,0.534954052204904,5.194371980686934,4.520533609015866,5.292359213675986,3.811462837329606,5.131199884499728,4.8371818334349195
1,-0.43103368559868294,-1.521937499561013,3.0027695816481588,0.5869510426560941,1.6952242531276152,-2.114294960949428,0.12863873471709075,-0.3214314998261325,2.7469295812749683,4.826110185677958,4.419822091154527,4.680083191330359,4.998420252946014,4.515281412104168
1,-0.5669700277776021,-2.453714551715713,-0.13310655389444115,-0.47734960993956754,-0.37031279666933786,-1.9336621852589457,0.9759245690768222,-0.1379821659109968,3.9855324924364353,4.037015218230909,4.034628104331987,4.7371766035087735,5.247605762054244,4.290832283607642
0,0.8912750574689702,5.449736594638197,5.696064081913759,0.29485231196164585,3.3075611769574564,4.329518402349647,1.0358691749921185,2.3792373193262284,4.507830665898143,3.7449148405280566,2.007619273512341,4.966715975770111,4.062398680374482,2.1902181407246877
1,-0.13228323570384656,0.0051327711588870124,0.18329183710733135,1.0882188864921123,0.8708871965685326,0.6514589557409397,-0.5227774974924351,0.17930699261200084,4.238754416089028,3.903988636670387,4.135127362551573,5.2900279190975565,4.0155675909542605,4.615423765753234
1,-1.3231382888191248,0.5902524768717448,1.8712995732294315,1.06824404098056,-0.2997157446261919,-0.47252865882278305,-1.1351183426931688,0.2565306395634694,3.9444554469766837,3.5686823519845876,5.004796800804491,5.98800567607421,4.62184464631533,5.493408797084555
1,-1.4678826651372676,0.3415418994530539,-0.09616897202672436,-0.5634799405092993,0.20627020845199395,-1.8263441342010782,0.2799122566817249,-0.999018001273355,2.5398154815256766,5.453511798392372,5.141691505230418,4.708435894104164,5.203676309807009,6.480498009855159
0,0.009447874018705504,-2.2902541617660144,-0.42266303540411065,-0.480651847514483,-0.434292120751485,-0.4873521758123112,-2.110431310636702,-0.6937715259485684,4.057716133673849,5.679126723643687,3.7070479679773296,2.74393124054388,5.912999434387129,4.371892738689591
1,0.17732808269172368,1.0107296908434833,-0.5682459903263223,1.8552633746462772,1.619642548345556,1.4026327109867887,-0.015820764778982754,1.6174334165791777,6.065263991451434,3.4528000235911325,5.098232398398579,5.0860990001041975,3.5330804032914425,6.08599525098421
0,0.07749217086009734,1.7507573638939424,1.8625562899484858,-0.5652604781123051,0.9742251166434547,-0.3780623067748001,-0.4364270930818873,-0.23451431734697428,2.7201657236788397,4.579589188271358,4.30471674681912,4.154730216559115,4.438746982350785,5.5704702697373785
1,-0.6154576073311475,0.23768606600178316,1.6091950304485658,-4.118952473477283,0.8352627854526653,2.758908936660417,-0.32880665002189585,0.5664506368318342,4.3204852188882095,2.345667015522677,1.7295732093953915,-0.9853468883695269,2.3711229157104583,2.2862239518908263
1,-0.1691844186915865,-1.9728218247773506,3.077505031470965,-0.2242097433777758,0.5258468244364214,-0.2876112030519338,-1.6170561770687235,-0.3227278891218925,5.890736582001617,4.3683983591950595,4.653061098935895,3.7386364119660143,5.447409050606839,5.039010445244227
0,-0.3362968926088215,0.9076770614948979,0.5081818624238627,0.5373256188381211,1.519799031065964,0.6493299425703376,-1.4321904167556765,0.09380008010421488,5.776746392512007,6.8229061982645005,4.508303565256359,2.9789176451866166,7.7645432595421005,4.808111347128511
0,0.7952204238893674,1.4030559790836068,0.8310136878856376,-0.20390024293786557,0.08464202866311432,0.9176395491636775,0.34359346218436415,0.3743785824722204,3.262418815348319,4.522244603371032,3.9828282078882316,4.201937915764516,5.394003705419812,5.211526499523724
1,-0.9755518720526105,-1.2428070118487253,0.6532423571171018,-0.8339312647576043,-0.7400667993530076,-1.1393030090172798,0.3429946317114264,0.1717594579945246,4.653877614236864,5.235973267092783,4.169404631281875,3.5236097418335826,5.895653511161081,3.4269374666540626
0,0.8533085240309028,2.9774968695387343,1.751939764379551,0.370426944046078,2.088902853320558,1.2932105970764507,-0.21311070336610638,1.1946641819838528,6.993205347480804,2.4015242832263364,1.3972568522511337,5.939270450879443,3.3848240214718133,1.588895748567186
0,0.3964832952264642,0.8381353734384948,0.35254788811668014,-0.18771468853121195,1.3491570905828145,1.2039209789699026,1.2854156799887664,-0.7208576089789651,4.121977901259587,4.343156073436386,5.449999013601229,2.939771300623324,5.283055251920281,5.106088382936307
0,-0.11945067243902208,2.2739756774741173,0.08235047760912484,-0.10053082501977356,0.6880572462006161,-0.9248795990690989,0.7914324638246426,-0.3925505747375588,6.343673027262161,3.807379464604698,5.489641272949389,6.33983338263633,4.252863840237199,6.0722356383741944
0,-0.24049314998946214,1.3037409940075275,-1.0721306633241943,-0.030332731204037622,-0.37198949446713386,0.057808673127322054,-0.07763055068313775,0.10913148722113906,3.9655401728069553,4.765482020544975,4.146569688391698,4.7069721103922015,4.879992147197245,5.7791524583948055
1,-0.6459985334345106,-0.4423335842579682,-1.1754854829259955,-0.5719024124805774,0.9170943432253423,-0.9519784269123235,-1.74497082786384,-0.48127757144037286,2.57628138381371,4.073157765804947,3.6935999392927874,1.117266846350883,3.9170112455814,3.7329415810702224
0,1.8388773757250891,3.569530904167791,0.09810114151082638,0.09652780126655114,1.20192470639911,3.4111416871885982,2.2027306262443327,1.9645165705885188,2.0274410470307505,3.7806217933901873,4.930690953427911,4.148841743812771,4.916017442402544,5.462365720851825
1,-0.9488070217804281,-1.8765696003869816,4.397771903905477,-0.9614627680873644,1.1260130410715334,-1.8084569796791798,0.06953170535338726,-1.2857348631720948,4.4638989888689355,4.117048187993518,6.177876685335005,6.10417911512684,4.68889720311713,6.5953630485247174
0,0.5917143902714328,6.359599509885944,5.010164876821258,1.4402170015791054,1.7861203853581933,2.4983313380896583,2.6356009838746277,1.5201811264000504,8.215422557411332,3.8475836601440676,3.321718476884082,-0.5725574467327847,3.954478726833255,2.7261080791514267
0,0.803707274896301,0.8406046822658931,2.529748075210107,-2.2985777077332834,0.4167871150159943,0.459035476629307,-0.09067079526885945,0.6346305238836409,4.983033126357283,4.363028205754955,5.762344199445156,2.583008835882648,4.572608984728878,6.501785248088383
0,0.5970164582215562,-0.202118428636769,4.534679106617578,-0.6874379573305036,0.7736952603210692,0.10753292713807638,2.4996151096269332,-0.5626995834707071,3.007624052466339,5.191759954402863,3.462079441234822,3.6472991556126235,5.849054896783491,2.9403757028142703
1,-1.2891178175593776,-0.37530957605176163,-0.11761725103137338,0.22340821092937957,1.9690610093404313,-0.5422708690209573,-1.4655394405989668,-0.6919291585344065,6.772161377800311,5.9360901893874845,4.436566935263876,5.0847092023618154,7.079425539841111,3.8203361814292487
0,1.2465503984179158,5.022245646896154,7.724199902823573,0.9650701699489151,2.652086119650216,0.9562683940854907,2.4524718237384313,1.2635667538715702,6.783527011514815,4.022045622524557,5.910358791376044,4.233452604005612,4.58848026963292,6.428772697357915
1,-0.8424016215789206,1.7032983288547046,-0.6298060524058301,-0.790411827663949,0.5294424241009674,-0.6434538483056462,-1.1996391493320568,0.3118155053919563,3.5084983762825166,5.236185357380985,5.104801705589395,4.642290421668673,5.620307496739068,6.442859845948506
1,0.0272109419540649,-0.04147935353881527,-1.7669332016163537,0.04171492970003644,-0.012190598782535924,-0.4789695461210603,0.270381269669929,-0.009533135358366585,5.068447540823246,4.354394291172507,4.569304828989504,3.7648157754107796,5.380040530463315,4.4940905869848855
1,0.6449320190726638,4.711357523591921,4.260490876795771,1.2784800195161428,1.3422728847788574,0.4725700348064008,0.2770981797654495,1.9346644244358426,6.146008269395885,5.852783000048172,5.109917081653203,1.552178060122868,7.055617128922072,5.556875823764287
0,0.03067202014461573,0.7526061833732659,-1.1571729764901744,-0.5005124916624426,0.6160427783385235,-0.2641603525102856,1.6265387171542263,0.8792273058433826,4.3814280977254985,3.584783214191196,3.432631898933712,4.320685917859325,4.0121534897704185,3.660381420598416
1,-0.6546562933558745,0.17772132820513842,4.102663422535266,0.10371708548343044,0.8315984571669249,0.30145688669535337,1.4237185513239794,-0.39040368310485285,6.9840274923298,3.3243750627408817,2.1229312457122456,2.7451550381911356,4.533970096975173,2.7887066560573146
1,-1.0127916322194288,-2.2571562946500667,-0.2751819478710261,-0.48387167227096894,-0.7389078580198962,0.16892276391276612,0.3381851388651363,0.3377470240954204,5.029316778474543,4.24969954839667,5.176215057156521,4.111772488491775,4.490530594042975,5.2219565990959715
0,1.4971356719186255,-1.8397776959732708,2.693868815748587,-0.12169548011795539,0.613465501001264,1.2034819180753815,1.119075798329309,-0.09410889109719589,5.172670608571536,4.418508499177284,4.527479192084514,5.222464825535701,4.844944620493384,5.242300185363568
0,0.01658587760960567,2.1766274584376255,5.598439465810102,-2.688588372611792,2.527413193876274,2.537550545611525,1.2535864901595395,-0.2636899175004447,6.04898759896444,5.659075751961267,4.673270085970203,5.607548805401231,6.015397664842137,5.326254553448034
1,-0.05009956351645969,-0.1033296230231478,2.666829286110628,0.7016016926886441,-0.232058826313641,-0.036044781283541195,-0.6069356579021672,-0.33371993666830935,3.4737027080178775,4.530876359333007,4.787979319467387,3.636539030147059,4.937817598171751,4.1833629300618655
0,0.5882039365632663,2.838420713859504,2.5407924877148416,1.1399794652550757,1.160426291323697,-0.9892834608759342,1.6680621303832293,1.292240504796899,5.01299033108312,5.361842845831283,4.6701393693110385,4.445359395399054,6.446437125258005,5.205044681392702
1,0.730048612722402,1.1458831267353071,3.651254611954076,0.14886226283875978,-0.4216991485868229,2.7495084151160722,2.0056158273702036,0.9814474076400965,0.5782771039838154,3.4240857248498586,4.324382821209198,0.776684664153623,4.530735997601481,5.340272874050042
1,-0.7347284941682246,-0.6655282533832734,-0.2550082276822794,-1.2058942616940576,-0.11596661731368474,0.6221431806222395,-1.1226575547764643,0.009238556233054585,6.872279640629116,2.15089453383831,1.6790617475858833,4.151521272782558,2.4140655687240904,2.2054785523276923
0,0.24956656392731402,1.3771973495154337,2.902633778952711,-0.2570714163174544,1.9338097095335598,3.422459469827698,-0.42555977291033714,1.6212607766387135,3.34411497658066,4.708216710658562,4.6332084967094564,5.993885940402421,5.620496188199146,5.13113825595494
0,0.2618346587989647,0.6568429850804467,-0.7132483468467976,-0.4184144475943905,-0.7793931993236547,2.134808920428516,3.0264909265285547,0.21442408016972353,3.1251179733925203,4.313490968236791,5.27660000047591,4.816894706077031,4.024041677764472,5.787477227337897
0,2.1907358740199614,5.855939372294382,3.7299509850978545,1.1828058816859222,2.2668788191246376,1.5638327743093487,2.7430498859784995,1.8509216389324732,4.7497693295789976,3.782923979001467,4.622756830945615,3.975134122214883,4.26382758618306,5.232014080256378
0,0.9718449834385436,1.557763153363262,0.15348722240393364,-0.6913537818499482,2.0813426023483843,2.0338285137259122,0.37956098295086804,1.0473555465196183,4.493777825333011,5.7558779657107655,4.295389485906302,4.993248118406373,6.510197659849216,4.1536321247400325
0,-0.0866183531441804,-1.6513412624686679,1.0391414354417483,0.4443573964597457,-0.34483991556712124,-0.3721552393371794,-0.8631015603446116,-0.6188453968490315,4.004880768362092,3.5891232221254605,3.9117345760265105,4.52626076723695,4.010399809215756,3.7883755482683013
1,0.048324743568807615,0.2925513892049312,0.6124437293432328,0.5949886778884457,0.8001717596239379,0.17720890559606028,-1.058918155198842,-0.13224544194959809,3.4007392224943946,4.988504451928708,6.917695566391172,4.7131347464164675,5.208285491180665,7.002869482640339
0,0.30699441920504067,5.74782387473648,4.082039580120984,0.7940269089225801,4.244891464345299,1.3118274316841847,3.781956442159607,0.9220019903053881,4.771135523434397,4.183782350847852,4.829492993541174,5.05409847480365,3.9190029356758433,4.376744960854021
0,0.7891975428444149,-1.5975873899333815,2.334242676375366,-0.8186946657729038,1.0377080958988047,2.77255017814623,0.39079407947536104,0.5754832573932239,6.0022401969858565,5.8600772631406075,4.381558315220863,4.415032440418939,6.090043462302004,4.33775248937733
0,1.0958190235321412,3.3156971015241954,2.3535519946788357,1.2557792138913335,1.1931490410029824,2.9206279970788387,1.2732955339504184,1.8068043116954078,4.422936268090285,4.121673762787161,4.881061920906048,4.3215308266642865,3.9404609262228063,5.84780432239568
0,1.6094952048380171,2.6947975207397317,3.037261779767732,0.19278051201150004,1.625171378115207,2.71645297955948,2.31995877765178,1.470313262420568,2.7944106523168486,2.9764773523444257,4.693822288952346,4.585530704294036,3.6913794097196306,5.303098159365063
1,-0.13422629396796815,4.207083987149181,2.447104848092173,0.31648989187571747,1.3969537904470373,2.8948132562982107,0.2541035952881525,1.6951877307271035,8.222212932963206,4.2750732808444125,3.2096830749591283,4.8964179071394325,4.922058833061771,4.224759331599511
0,0.2004638416852076,1.4204499590775441,0.6610678367121745,-0.7304816869685401,-0.5242916728407789,1.4586648229337944,1.0674209226809053,-1.3930281980903039,2.391492054282156,5.4558719741860635,5.303021247780235,3.6749458907174852,5.887663836850809,4.977186299536601
